일자,매장,품번,시리즈,수량,매출,채널,영업사원,거래처
2026-01-27,매장_B,WC2136,WC2,1,235000,쿠팡,,
2026-01-27,매장_I,WC2138,WC2,1,158000,쿠팡,,
2026-01-27,매장_B,WC2147,WC2,2,480000,쿠팡,,
2026-01-28,,BF3102,BF3,10,1370000,B2B,영업사원_01,거래처_D
2026-01-28,,BF3103,BF3,1,81202,B2B,영업사원_10,거래처_E
2026-01-28,,BF3105,BF3,1,177000,B2B,영업사원_03,거래처_AA
2026-01-28,,BF3108,BF3,2,328000,B2B,영업사원_01,거래처_A]
2026-01-28,,BF3124,BF3,1,99000,B2B,영업사원_02,거래처_AV
2026-01-28,,BF3124,BF3,1,84945,B2B,영업사원_03,거래처_Ab
2026-01-28,,BF3129,BF3,1,173000,B2B,영업사원_05,거래처_U
2026-01-28,,CW1501,CW1,5,4065000,B2B,영업사원_01,거래처_A]
2026-01-28,,CW1501,CW1,1,813000,B2B,,거래처_A
2026-01-28,,CW1504,CW1,3,1338000,B2B,영업사원_06,거래처_AZ
2026-01-28,,CW1506,CW1,3,1887000,B2B,영업사원_07,거래처_AT
2026-01-28,,CW1511,CW1,1,583000,B2B,영업사원_02,거래처_AD
2026-01-28,,CW1512,CW1,1,834000,B2B,영업사원_06,거래처_AO
2026-01-28,,CW1523,CW1,1,318000,B2B,영업사원_08,거래처_A}
2026-01-28,,CW1525,CW1,2,1696000,B2B,영업사원_05,거래처_A|
2026-01-28,,CW1526,CW1,1,792000,B2B,영업사원_03,거래처_AI
2026-01-28,,CW1527,CW1,5,1791515,B2B,영업사원_08,거래처_AS
2026-01-28,,CW1528,CW1,3,1311000,B2B,영업사원_09,거래처_Al
2026-01-28,,CW1528,CW1,1,437000,B2B,영업사원_03,거래처_Y
2026-01-28,,CW1530,CW1,1,575000,B2B,영업사원_06,거래처_AZ
2026-01-28,,RB1505,RB1,1,447000,B2B,영업사원_04,거래처_A
2026-01-28,,RB1512,RB1,2,1244000,B2B,영업사원_08,거래처_As
2026-01-28,,RB1513,RB1,1,340000,B2B,영업사원_10,거래처_Ak
2026-01-28,,RB1522,RB1,2,1322000,B2B,영업사원_10,거래처_B
2026-01-28,,RB1524,RB1,2,494000,B2B,영업사원_05,거래처_Ao
2026-01-28,,RB1529,RB1,3,771000,B2B,영업사원_04,거래처_As
2026-01-28,,RB1531,RB1,5,2445000,B2B,영업사원_07,거래처_D
2026-01-28,,RB1538,RB1,1,583000,B2B,영업사원_07,거래처_T
2026-01-28,,RB1539,RB1,1,673000,B2B,,거래처_AW
2026-01-28,,RB1540,RB1,1,365000,B2B,영업사원_03,거래처_Am
2026-01-28,,WC2101,WC2,5,970000,B2B,영업사원_10,거래처_Ae
2026-01-28,,WC2104,WC2,1,288000,B2B,영업사원_01,거래처_An
2026-01-28,,WC2113,WC2,2,302000,B2B,영업사원_05,거래처_Q
2026-01-28,,WC2124,WC2,1,300000,B2B,영업사원_10,거래처_H
2026-01-28,,WC2124,WC2,10,3000000,B2B,영업사원_06,거래처_O
2026-01-28,,WC2125,WC2,1,96000,B2B,영업사원_02,거래처_Ah
2026-01-28,,WC2130,WC2,1,256000,B2B,영업사원_10,거래처_AA
2026-01-28,,WC2131,WC2,1,162000,B2B,영업사원_04,거래처_AG
2026-01-28,,WC2143,WC2,1,208000,B2B,영업사원_08,거래처_Ak
2026-01-28,,WC2144,WC2,1,293000,B2B,영업사원_02,거래처_AP
2026-01-28,,WC2145,WC2,1,269000,B2B,영업사원_07,거래처_E
2026-01-28,,WC2146,WC2,5,485000,B2B,영업사원_08,거래처_U
2026-01-28,,WC2149-N,WC2,3,639000,B2B,영업사원_03,거래처_F
2026-01-28,매장_E,BF3120,BF3,2,266000,SSG,,
2026-01-28,매장_I,BF3123,BF3,1,118000,SSG,,
2026-01-28,매장_I,CW1505,CW1,1,303000,SSG,,
2026-01-28,매장_D,CW1512,CW1,10,8340000,SSG,,
2026-01-28,매장_H,CW1523,CW1,1,318000,SSG,,
2026-01-28,매장_I,CW1524,CW1,5,3921835,SSG,,
2026-01-28,매장_G,RB1502,RB1,2,1270000,SSG,,
2026-01-28,매장_J,RB1506,RB1,10,6430000,SSG,,
2026-01-28,매장_F,RB1511,RB1,1,303576,SSG,,
2026-01-28,매장_D,RB1512,RB1,1,622000,SSG,,
2026-01-28,매장_E,RB1529,RB1,10,2378250,SSG,,
2026-01-28,매장_E,RB1530,RB1,1,334000,SSG,,
2026-01-28,매장_F,RB1537,RB1,3,825000,SSG,,
2026-01-28,매장_D,RB1540,RB1,2,730000,SSG,,
2026-01-28,매장_E,WC2101,WC2,3,519981,SSG,,
2026-01-28,매장_D,WC2125,WC2,1,96000,SSG,,
2026-01-28,매장_F,BF3108,BF3,1,164000,공식몰,,
2026-01-28,매장_J,BF3112,BF3,1,151000,공식몰,,
2026-01-28,매장_A,BF3119,BF3,2,358000,공식몰,,
2026-01-28,매장_I,CW1504,CW1,3,1338000,공식몰,,
2026-01-28,매장_A,CW1513,CW1,1,654053,공식몰,,
2026-01-28,매장_G,CW1514,CW1,3,2343000,공식몰,,
2026-01-28,매장_B,CW1514,CW1,1,700865,공식몰,,
2026-01-28,매장_J,RB1501,RB1,1,368000,공식몰,,
2026-01-28,매장_J,RB1511,RB1,1,300388,공식몰,,
2026-01-28,매장_J,RB1513,RB1,1,340000,공식몰,,
2026-01-28,매장_E,RB1515,RB1,3,1512000,공식몰,,
2026-01-28,매장_H,WC2107-N,WC2,2,588000,공식몰,,
2026-01-28,매장_J,WC2115,WC2,1,243000,공식몰,,
2026-01-28,매장_H,WC2129,WC2,1,81081,공식몰,,
2026-01-28,매장_C,WC2133,WC2,2,194000,공식몰,,
2026-01-28,매장_D,WC2133,WC2,2,194000,공식몰,,
2026-01-28,매장_E,WC2146,WC2,1,97000,공식몰,,
2026-01-28,매장_D,WC2148,WC2,1,238000,공식몰,,
2026-01-28,매장_J,BF3105,BF3,5,885000,네이버,,
2026-01-28,매장_B,BF3116,BF3,1,45000,네이버,,
2026-01-28,매장_J,BF3118,BF3,2,196226,네이버,,
2026-01-28,매장_J,BF3124,BF3,1,99000,네이버,,
2026-01-28,매장_A,BF3127,BF3,1,105000,네이버,,
2026-01-28,매장_B,CW1506,CW1,2,1258000,네이버,,
2026-01-28,매장_A,RB1510,RB1,20,13440000,네이버,,
2026-01-28,매장_E,RB1517,RB1,2,1082000,네이버,,
2026-01-28,매장_C,WC2112,WC2,1,138616,네이버,,
2026-01-28,매장_J,WC2113,WC2,1,151000,네이버,,
2026-01-28,매장_D,WC2130,WC2,1,256000,네이버,,
2026-01-28,매장_H,WC2130,WC2,10,2560000,네이버,,
2026-01-28,매장_B,WC2131,WC2,3,443049,네이버,,
2026-01-28,매장_B,WC2132,WC2,1,187000,네이버,,
2026-01-28,매장_J,WC2141,WC2,10,2350000,네이버,,
2026-01-28,매장_I,BF3117,BF3,2,134000,쿠팡,,
2026-01-28,매장_D,CW1526,CW1,2,1584000,쿠팡,,
2026-01-28,매장_C,CW1527,CW1,2,796000,쿠팡,,
2026-01-28,매장_I,RB1513,RB1,20,6437440,쿠팡,,
2026-01-28,매장_G,RB1514,RB1,1,514000,쿠팡,,
2026-01-28,매장_D,RB1517,RB1,3,1623000,쿠팡,,
2026-01-28,매장_B,RB1531,RB1,1,489000,쿠팡,,
2026-01-28,매장_I,RB1539,RB1,2,1346000,쿠팡,,
2026-01-28,매장_B,WC2106,WC2,1,276000,쿠팡,,
2026-01-28,매장_J,WC2115,WC2,3,729000,쿠팡,,
2026-01-28,매장_G,WC2121-N,WC2,1,249000,쿠팡,,
2026-01-29,,CW1501,CW1,2,1626000,B2B,영업사원_03,거래처_Ae
2026-01-29,,CW1519,CW1,1,754000,B2B,영업사원_09,거래처_AU
2026-01-29,,RB1503,RB1,2,845378,B2B,영업사원_09,거래처_AT
2026-01-29,,WC2112,WC2,2,306000,B2B,영업사원_09,거래처_AQ
2026-01-29,,WC2118,WC2,1,218000,B2B,영업사원_04,거래처_A{
2026-01-29,,WC2118,WC2,1,218000,B2B,영업사원_05,거래처_D
2026-01-29,매장_E,BF3122,BF3,3,243000,SSG,,
2026-01-29,매장_I,RB1525,RB1,20,6540000,SSG,,
2026-01-29,매장_J,BF3107,BF3,10,1372950,공식몰,,
2026-01-29,매장_H,BF3111,BF3,20,2720000,공식몰,,
2026-01-29,매장_J,BF3101,BF3,1,154000,네이버,,
2026-01-29,매장_A,RB1507,RB1,1,385000,네이버,,
2026-01-29,매장_C,CW1525,CW1,3,2544000,쿠팡,,
2026-01-30,,CW1520,CW1,1,470000,B2B,영업사원_02,거래처_AQ
2026-01-30,,RB1505,RB1,1,447000,B2B,영업사원_03,거래처_V
2026-01-30,,WC2131,WC2,1,162000,B2B,영업사원_08,거래처_A
2026-01-30,매장_F,BF3127,BF3,1,105000,SSG,,
2026-01-30,매장_J,WC2121-N,WC2,20,4728000,SSG,,
2026-01-30,매장_E,RB1535,RB1,1,304307,공식몰,,
2026-01-30,매장_F,WC2127,WC2,2,338000,공식몰,,
2026-01-30,매장_D,BF3101,BF3,1,154000,쿠팡,,
2026-01-30,매장_H,BF3115,BF3,2,118000,쿠팡,,
2026-01-30,매장_I,CW1518,CW1,1,378664,쿠팡,,
2026-01-30,매장_F,CW1524,CW1,1,849000,쿠팡,,
2026-01-30,매장_A,CW1527,CW1,1,361352,쿠팡,,
2026-01-31,,WC2108,WC2,2,478000,B2B,영업사원_01,거래처_Aw
2026-01-31,매장_H,BF3103,BF3,1,92000,공식몰,,
2026-01-31,매장_J,WC2126,WC2,3,579000,공식몰,,
2026-01 월 합계,,,,,1709195613,,,
2026-02-01,,BF3101,BF3,1,154000,B2B,,거래처_AZ
2026-02-01,,BF3108,BF3,1,164000,B2B,영업사원_02,거래처_Au
2026-02-01,,BF3108,BF3,1,164000,B2B,영업사원_02,거래처_E
2026-02-01,,BF3116,BF3,2,90000,B2B,영업사원_03,거래처_L
2026-02-01,,CW1501,CW1,2,1626000,B2B,영업사원_09,거래처_A_
2026-02-01,,CW1506,CW1,2,1258000,B2B,영업사원_04,거래처_A]
2026-02-01,,CW1510,CW1,1,745000,B2B,영업사원_04,거래처_U
2026-02-01,,CW1512,CW1,2,1474788,B2B,영업사원_08,거래처_Al
2026-02-01,,CW1518,CW1,1,417000,B2B,영업사원_02,거래처_I
2026-02-01,,CW1518,CW1,5,2085000,B2B,영업사원_06,거래처_AM
2026-02-01,,CW1522,CW1,1,720000,B2B,영업사원_08,거래처_A
2026-02-01,,RB1510,RB1,1,672000,B2B,영업사원_08,거래처_Ao
2026-02-01,,RB1516,RB1,1,428000,B2B,영업사원_10,거래처_E
2026-02-01,,RB1536,RB1,1,344000,B2B,,거래처_Ad
2026-02-01,,WC2105,WC2,3,282000,B2B,영업사원_02,거래처_AO
2026-02-01,,WC2115,WC2,1,243000,B2B,영업사원_10,거래처_Aw
2026-02-01,,WC2126,WC2,3,579000,B2B,영업사원_03,거래처_AB
2026-02-01,,WC2128-N,WC2,3,676503,B2B,영업사원_10,거래처_W
2026-02-01,,WC2141,WC2,3,705000,B2B,영업사원_10,거래처_AI
2026-02-01,,WC2145,WC2,1,246252,B2B,영업사원_10,거래처_At
2026-02-01,,WC2145,WC2,2,538000,B2B,영업사원_01,거래처_AL
2026-02-01,,WC2149-N,WC2,1,213000,B2B,영업사원_08,거래처_Ab
2026-02-01,매장_C,CW1502,CW1,2,944000,SSG,,
2026-02-01,매장_E,CW1511,CW1,1,583000,SSG,,
2026-02-01,매장_I,CW1524,CW1,1,849000,SSG,,
2026-02-01,매장_J,RB1506,RB1,2,1286000,SSG,,
2026-02-01,매장_E,RB1517,RB1,1,541000,SSG,,
2026-02-01,매장_H,WC2150,WC2,2,326000,SSG,,
2026-02-01,매장_E,BF3101,BF3,3,462000,공식몰,,
2026-02-01,매장_B,BF3113,BF3,1,72000,공식몰,,
2026-02-01,매장_H,CW1502,CW1,5,2360000,공식몰,,
2026-02-01,매장_D,CW1529,CW1,1,778000,공식몰,,
2026-02-01,매장_A,RB1505,RB1,2,894000,공식몰,,
2026-02-01,매장_E,RB1509,RB1,1,299000,공식몰,,
2026-02-01,매장_J,RB1509,RB1,1,299000,공식몰,,
2026-02-01,매장_G,RB1514,RB1,20,10280000,공식몰,,
2026-02-01,매장_F,RB1519,RB1,1,436000,공식몰,,
2026-02-01,매장_E,RB1522,RB1,1,661000,공식몰,,
2026-02-01,매장_J,WC2110,WC2,1,107000,공식몰,,
2026-02-01,매장_J,WC2118,WC2,3,654000,공식몰,,
2026-02-01,매장_D,WC2141,WC2,1,235000,공식몰,,
2026-02-01,매장_D,CW1512,CW1,1,834000,네이버,,
2026-02-01,매장_I,CW1516,CW1,2,830000,네이버,,
2026-02-01,매장_A,CW1520,CW1,2,940000,네이버,,
2026-02-01,매장_D,RB1508,RB1,10,3690000,네이버,,
2026-02-01,매장_J,RB1532,RB1,1,248000,네이버,,
2026-02-01,매장_A,WC2102,WC2,1,159233,네이버,,
2026-02-01,매장_F,BF3102,BF3,3,411000,쿠팡,,
2026-02-01,매장_G,BF3126,BF3,1,78000,쿠팡,,
2026-02-01,매장_C,CW1506,CW1,1,549731,쿠팡,,
2026-02-01,매장_C,CW1509,CW1,1,812000,쿠팡,,
2026-02-01,매장_J,RB1530,RB1,1,334000,쿠팡,,
2026-02-01,매장_C,RB1534,RB1,3,1074000,쿠팡,,
2026-02-01,매장_G,WC2109,WC2,1,261122,쿠팡,,
2026-02-01,매장_C,WC2123,WC2,1,125000,쿠팡,,
2026-02-01,매장_J,WC2125,WC2,2,192000,쿠팡,,
2026-02-02,,BF3102,BF3,1,137000,B2B,영업사원_06,거래처_AW
2026-02-02,,BF3103,BF3,10,920000,B2B,영업사원_09,거래처_AQ
2026-02-02,,BF3103,BF3,1,92000,B2B,영업사원_01,거래처_I
2026-02-02,,BF3103,BF3,20,1840000,B2B,영업사원_07,거래처_At
2026-02-02,,BF3104,BF3,2,231644,B2B,영업사원_03,거래처_E
2026-02-02,,BF3104,BF3,3,378000,B2B,영업사원_02,거래처_M
2026-02-02,,BF3108,BF3,1,164000,B2B,영업사원_05,거래처_L
2026-02-02,,BF3109,BF3,3,429000,B2B,영업사원_03,거래처_X
2026-02-02,,BF3110,BF3,1,79000,B2B,영업사원_08,거래처_AD
2026-02-02,,BF3110,BF3,1,79000,B2B,영업사원_09,거래처_Au
2026-02-02,,BF3111,BF3,1,136000,B2B,영업사원_02,거래처_X
2026-02-02,,BF3111,BF3,1,136000,B2B,영업사원_04,거래처_AP
2026-02-02,,BF3111,BF3,2,272000,B2B,영업사원_08,거래처_Ab
2026-02-02,,BF3114,BF3,20,2220000,B2B,영업사원_03,거래처_At
2026-02-02,,BF3126,BF3,1,78000,B2B,영업사원_01,거래처_Ad
2026-02-02,,CW1501,CW1,1,813000,B2B,영업사원_02,거래처_G
2026-02-02,,CW1503,CW1,10,6050000,B2B,,거래처_D
2026-02-02,,CW1508,CW1,1,449438,B2B,영업사원_02,거래처_E
2026-02-02,,CW1509,CW1,1,812000,B2B,영업사원_07,거래처_AY
2026-02-02,,CW1511,CW1,2,1166000,B2B,영업사원_07,거래처_H
2026-02-02,,CW1513,CW1,3,2043000,B2B,영업사원_01,거래처_AM
2026-02-02,,CW1519,CW1,1,754000,B2B,영업사원_06,거래처_B
2026-02-02,,CW1520,CW1,1,470000,B2B,영업사원_03,거래처_U
2026-02-02,,CW1528,CW1,1,437000,B2B,영업사원_01,거래처_AF
2026-02-02,,CW1528,CW1,2,874000,B2B,영업사원_02,거래처_E
2026-02-02,,CW1530,CW1,1,575000,B2B,영업사원_03,거래처_A]
2026-02-02,,RB1501,RB1,2,648974,B2B,영업사원_06,거래처_K
2026-02-02,,RB1503,RB1,1,496000,B2B,영업사원_01,거래처_Aw
2026-02-02,,RB1507,RB1,1,385000,B2B,영업사원_10,거래처_Am
2026-02-02,,RB1508,RB1,1,369000,B2B,영업사원_03,거래처_Ad
2026-02-02,,RB1510,RB1,1,672000,B2B,영업사원_01,거래처_E
2026-02-02,,RB1516,RB1,2,856000,B2B,영업사원_05,거래처_E
2026-02-02,,RB1516,RB1,3,1284000,B2B,영업사원_02,거래처_O
2026-02-02,,RB1517,RB1,1,541000,B2B,영업사원_05,거래처_Ab
2026-02-02,,RB1519,RB1,1,436000,B2B,영업사원_01,거래처_AE
2026-02-02,,RB1519,RB1,2,872000,B2B,영업사원_07,거래처_P
2026-02-02,,RB1520,RB1,3,1173000,B2B,영업사원_04,거래처_AJ
2026-02-02,,RB1524,RB1,3,741000,B2B,영업사원_02,거래처_Ax
2026-02-02,,RB1526,RB1,10,4298720,B2B,영업사원_06,거래처_W
2026-02-02,,RB1528,RB1,10,3420000,B2B,영업사원_06,거래처_V
2026-02-02,,RB1534,RB1,1,358000,B2B,영업사원_08,거래처_AV
2026-02-02,,RB1536,RB1,1,344000,B2B,영업사원_04,거래처_A
2026-02-02,,RB1538,RB1,1,583000,B2B,,거래처_A
2026-02-02,,RB1540,RB1,1,365000,B2B,영업사원_09,거래처_J
2026-02-02,,WC2101,WC2,1,194000,B2B,영업사원_02,거래처_Q
2026-02-02,,WC2101,WC2,2,388000,B2B,영업사원_04,거래처_Al
2026-02-02,,WC2104,WC2,10,2880000,B2B,영업사원_02,거래처_F
2026-02-02,,WC2107-N,WC2,1,294000,B2B,영업사원_06,거래처_Ak
2026-02-02,,WC2112,WC2,3,459000,B2B,영업사원_03,거래처_E
2026-02-02,,WC2118,WC2,1,218000,B2B,영업사원_06,거래처_A}
2026-02-02,,WC2120,WC2,3,774531,B2B,영업사원_09,거래처_E
2026-02-02,,WC2125,WC2,1,96000,B2B,영업사원_05,거래처_An
2026-02-02,,WC2126,WC2,1,193000,B2B,영업사원_08,거래처_Aa
2026-02-02,,WC2127,WC2,2,307898,B2B,영업사원_01,거래처_AH
2026-02-02,,WC2128-N,WC2,2,462626,B2B,영업사원_06,거래처_As
2026-02-02,,WC2132,WC2,1,187000,B2B,영업사원_10,거래처_AD
2026-02-02,,WC2133,WC2,5,437015,B2B,영업사원_08,거래처_A~
2026-02-02,,WC2134,WC2,2,410000,B2B,영업사원_01,거래처_Y
2026-02-02,,WC2134,WC2,1,205000,B2B,영업사원_06,거래처_E
2026-02-02,,WC2137,WC2,2,162000,B2B,영업사원_09,거래처_AY
2026-02-02,,WC2140,WC2,1,302000,B2B,영업사원_05,거래처_A|
2026-02-02,,WC2141,WC2,1,235000,B2B,영업사원_06,거래처_E
2026-02-02,,WC2141,WC2,1,235000,B2B,영업사원_04,거래처_A}
2026-02-02,,WC2144,WC2,1,293000,B2B,영업사원_06,거래처_Ai
2026-02-02,매장_G,BF3102,BF3,1,137000,SSG,,
2026-02-02,매장_E,BF3104,BF3,1,126000,SSG,,
2026-02-02,매장_I,BF3121,BF3,2,326000,SSG,,
2026-02-02,매장_H,BF3123,BF3,3,354000,SSG,,
2026-02-02,매장_E,CW1504,CW1,1,446000,SSG,,
2026-02-02,매장_D,CW1505,CW1,1,303000,SSG,,
2026-02-02,매장_D,CW1512,CW1,1,834000,SSG,,
2026-02-02,매장_H,CW1526,CW1,5,3960000,SSG,,
2026-02-02,매장_E,RB1503,RB1,20,9920000,SSG,,
2026-02-02,매장_E,RB1507,RB1,1,385000,SSG,,
2026-02-02,매장_E,RB1528,RB1,2,684000,SSG,,
2026-02-02,매장_F,RB1537,RB1,1,275000,SSG,,
2026-02-02,매장_F,WC2103,WC2,1,95000,SSG,,
2026-02-02,매장_G,WC2130,WC2,2,512000,SSG,,
2026-02-02,매장_D,WC2134,WC2,1,197334,SSG,,
2026-02-02,매장_G,BF3103,BF3,1,88310,공식몰,,
2026-02-02,매장_C,BF3118,BF3,1,106000,공식몰,,
2026-02-02,매장_C,BF3125,BF3,3,213000,공식몰,,
2026-02-02,매장_E,BF3126,BF3,1,78000,공식몰,,
2026-02-02,매장_G,BF3127,BF3,2,210000,공식몰,,
2026-02-02,매장_H,BF3130,BF3,1,152000,공식몰,,
2026-02-02,매장_A,CW1501,CW1,1,813000,공식몰,,
2026-02-02,매장_F,RB1516,RB1,1,428000,공식몰,,
2026-02-02,매장_J,RB1517,RB1,1,541000,공식몰,,
2026-02-02,매장_C,RB1526,RB1,1,485000,공식몰,,
2026-02-02,매장_J,RB1527,RB1,1,671000,공식몰,,
2026-02-02,매장_B,RB1530,RB1,1,308672,공식몰,,
2026-02-02,매장_I,RB1534,RB1,1,358000,공식몰,,
2026-02-02,매장_I,WC2102,WC2,1,183000,공식몰,,
2026-02-02,매장_H,WC2103,WC2,1,95000,공식몰,,
2026-02-02,매장_E,WC2108,WC2,3,717000,공식몰,,
2026-02-02,매장_I,WC2109,WC2,1,281000,공식몰,,
2026-02-02,매장_G,WC2110,WC2,2,214000,공식몰,,
2026-02-02,매장_G,WC2112,WC2,5,765000,공식몰,,
2026-02-02,매장_D,WC2113,WC2,1,151000,공식몰,,
2026-02-02,매장_I,WC2114-N,WC2,5,905000,공식몰,,
2026-02-02,매장_I,WC2141,WC2,5,1175000,공식몰,,
2026-02-02,매장_B,WC2150,WC2,1,145259,공식몰,,
2026-02-02,매장_B,BF3104,BF3,3,378000,네이버,,
2026-02-02,매장_J,BF3118,BF3,3,318000,네이버,,
2026-02-02,매장_B,BF3121,BF3,5,815000,네이버,,
2026-02-02,매장_F,BF3122,BF3,2,162000,네이버,,
2026-02-02,매장_A,CW1502,CW1,1,407908,네이버,,
2026-02-02,매장_I,CW1502,CW1,1,472000,네이버,,
2026-02-02,매장_I,CW1525,CW1,10,7768210,네이버,,
2026-02-02,매장_D,RB1501,RB1,1,368000,네이버,,
2026-02-02,매장_H,RB1504,RB1,1,399000,네이버,,
2026-02-02,매장_H,RB1505,RB1,1,447000,네이버,,
2026-02-02,매장_C,RB1517,RB1,10,5410000,네이버,,
2026-02-02,매장_J,RB1519,RB1,1,436000,네이버,,
2026-02-02,매장_G,RB1519,RB1,1,436000,네이버,,
2026-02-02,매장_I,RB1519,RB1,1,436000,네이버,,
2026-02-02,매장_I,RB1532,RB1,1,248000,네이버,,
2026-02-02,매장_F,RB1533,RB1,1,441000,네이버,,
2026-02-02,매장_C,WC2109,WC2,1,281000,네이버,,
2026-02-02,매장_J,WC2115,WC2,3,729000,네이버,,
2026-02-02,매장_I,WC2125,WC2,1,96000,네이버,,
2026-02-02,매장_D,WC2127,WC2,2,338000,네이버,,
2026-02-02,매장_I,WC2135-N,WC2,3,900000,네이버,,
2026-02-02,매장_H,WC2141,WC2,1,211453,네이버,,
2026-02-02,매장_B,WC2143,WC2,5,1040000,네이버,,
2026-02-02,매장_I,WC2144,WC2,1,293000,네이버,,
2026-02-02,매장_A,BF3112,BF3,2,302000,쿠팡,,
2026-02-02,매장_E,BF3129,BF3,2,346000,쿠팡,,
2026-02-02,매장_A,CW1503,CW1,1,605000,쿠팡,,
2026-02-02,매장_E,CW1518,CW1,1,402515,쿠팡,,
2026-02-02,매장_D,CW1520,CW1,1,470000,쿠팡,,
2026-02-02,매장_E,CW1530,CW1,10,5750000,쿠팡,,
2026-02-02,매장_B,RB1506,RB1,1,643000,쿠팡,,
2026-02-02,매장_H,RB1510,RB1,2,1344000,쿠팡,,
2026-02-02,매장_F,RB1534,RB1,1,358000,쿠팡,,
2026-02-02,매장_B,RB1540,RB1,1,320656,쿠팡,,
2026-02-02,매장_H,RB1540,RB1,1,365000,쿠팡,,
2026-02-02,매장_C,WC2105,WC2,1,94000,쿠팡,,
2026-02-02,매장_G,WC2107-N,WC2,1,294000,쿠팡,,
2026-02-02,매장_I,WC2119,WC2,2,442000,쿠팡,,
2026-02-02,매장_E,WC2124,WC2,5,1500000,쿠팡,,
2026-02-02,매장_C,WC2128-N,WC2,2,512000,쿠팡,,
2026-02-02,매장_G,WC2129,WC2,1,73988,쿠팡,,
2026-02-02,매장_A,WC2133,WC2,1,97000,쿠팡,,
2026-02-02,매장_H,WC2143,WC2,2,416000,쿠팡,,
2026-02-03,,BF3103,BF3,1,92000,B2B,영업사원_06,거래처_A[
2026-02-03,,BF3105,BF3,1,177000,B2B,영업사원_10,거래처_At
2026-02-03,,BF3106,BF3,1,78000,B2B,영업사원_06,거래처_Am
2026-02-03,,BF3114,BF3,1,111000,B2B,영업사원_09,거래처_U
2026-02-03,,BF3117,BF3,2,134000,B2B,영업사원_10,거래처_AI
2026-02-03,,BF3123,BF3,2,236000,B2B,영업사원_01,거래처_At
2026-02-03,,BF3124,BF3,2,198000,B2B,영업사원_09,거래처_A{
2026-02-03,,BF3128,BF3,2,202000,B2B,영업사원_05,거래처_Z
2026-02-03,,CW1501,CW1,2,1626000,B2B,영업사원_10,거래처_AY
2026-02-03,,CW1501,CW1,1,786101,B2B,영업사원_10,거래처_A[
2026-02-03,,CW1502,CW1,1,472000,B2B,영업사원_02,거래처_A}
2026-02-03,,CW1509,CW1,2,1624000,B2B,영업사원_04,거래처_AG
2026-02-03,,CW1512,CW1,1,834000,B2B,영업사원_05,거래처_B
2026-02-03,,CW1519,CW1,1,754000,B2B,영업사원_10,거래처_Ao
2026-02-03,,CW1519,CW1,10,7540000,B2B,영업사원_09,거래처_L
2026-02-03,,RB1501,RB1,1,368000,B2B,영업사원_05,거래처_Al
2026-02-03,,RB1507,RB1,5,1925000,B2B,,거래처_AF
2026-02-03,,RB1512,RB1,1,585104,B2B,영업사원_10,거래처_Ab
2026-02-03,,RB1512,RB1,1,622000,B2B,영업사원_05,거래처_E
2026-02-03,,RB1514,RB1,2,1028000,B2B,영업사원_09,거래처_AK
2026-02-03,,RB1514,RB1,2,1028000,B2B,영업사원_10,거래처_AU
2026-02-03,,RB1518,RB1,2,1342000,B2B,영업사원_02,거래처_AY
2026-02-03,,RB1522,RB1,1,661000,B2B,영업사원_07,거래처_AR
2026-02-03,,RB1523,RB1,1,597680,B2B,영업사원_10,거래처_AX
2026-02-03,,RB1526,RB1,1,485000,B2B,영업사원_08,거래처_AF
2026-02-03,,RB1529,RB1,1,257000,B2B,영업사원_03,거래처_Aq
2026-02-03,,RB1529,RB1,3,771000,B2B,영업사원_10,거래처_Ad
2026-02-03,,RB1531,RB1,3,1467000,B2B,영업사원_06,거래처_AB
2026-02-03,,RB1535,RB1,2,662000,B2B,영업사원_08,거래처_D
2026-02-03,,RB1539,RB1,2,1346000,B2B,영업사원_08,거래처_AQ
2026-02-03,,RB1540,RB1,1,365000,B2B,영업사원_10,거래처_L
2026-02-03,,WC2104,WC2,1,273975,B2B,영업사원_08,거래처_Aa
2026-02-03,,WC2106,WC2,1,276000,B2B,영업사원_08,거래처_K
2026-02-03,,WC2107-N,WC2,2,588000,B2B,영업사원_04,거래처_AF
2026-02-03,,WC2109,WC2,1,281000,B2B,영업사원_09,거래처_AP
2026-02-03,,WC2109,WC2,2,538102,B2B,영업사원_10,거래처_AD
2026-02-03,,WC2112,WC2,1,153000,B2B,영업사원_01,거래처_W
2026-02-03,,WC2114-N,WC2,1,181000,B2B,영업사원_02,거래처_AX
2026-02-03,,WC2118,WC2,2,436000,B2B,영업사원_10,거래처_Ai
2026-02-03,,WC2124,WC2,3,900000,B2B,영업사원_01,거래처_F
2026-02-03,,WC2126,WC2,1,193000,B2B,영업사원_06,거래처_A\
2026-02-03,,WC2126,WC2,1,193000,B2B,영업사원_01,거래처_G
2026-02-03,,WC2128-N,WC2,2,512000,B2B,영업사원_02,거래처_Ae
2026-02-03,,WC2130,WC2,1,256000,B2B,영업사원_09,거래처_B
2026-02-03,,WC2133,WC2,1,97000,B2B,영업사원_07,거래처_Ao
2026-02-03,,WC2137,WC2,1,81000,B2B,영업사원_08,거래처_Ar
2026-02-03,,WC2143,WC2,1,208000,B2B,영업사원_06,거래처_Af
2026-02-03,,WC2146,WC2,10,970000,B2B,영업사원_08,거래처_At
